username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,geo,urls
blue_jay_john,,Canada ranked #1 for quality of life for the 4th year in a row. Trudeau has been PM for 4 years. Let's keep it that way. #onpoli #cdnpoli #Trudeau #voteliberalhttps://www.vancourier.com/news/study-ranks-canada-1-in-the-world-for-quality-of-life-1.23609916 …,0,0,0,1168674562818658305,https://twitter.com/blue_jay_john/status/1168674562818658305,704899946923888640,2019-09-02 23:58:23+00:00,Mon Sep 02 23:58:23 +0000 2019,,#1 #onpoli #cdnpoli #Trudeau #voteliberalhttps,,https://www.vancourier.com/news/study-ranks-canada-1-in-the-world-for-quality-of-life-1.23609916
EllenJSkye1,1Earth4Everyone,#cdnpoli pic.twitter.com/Xhu0oI1Cxy,0,1,1,1168674478835978240,https://twitter.com/EllenJSkye1/status/1168674478835978240,1167715939699347457,2019-09-02 23:58:03+00:00,Mon Sep 02 23:58:03 +0000 2019,,#cdnpoli,,
candymaptones,nccm,#facebook #cdnpoli https://twitter.com/nccm/status/1168553218131017728 …,0,0,0,1168674373185593344,https://twitter.com/candymaptones/status/1168674373185593344,190948576,2019-09-02 23:57:38+00:00,Mon Sep 02 23:57:38 +0000 2019,,#facebook #cdnpoli,,https://twitter.com/nccm/status/1168553218131017728
TylerDucharme,SlysPet,#TrudeauMustGo #cdnpoli https://twitter.com/SlysPet/status/1168547779737739267 …,0,0,0,1168674367330496512,https://twitter.com/TylerDucharme/status/1168674367330496512,399893643,2019-09-02 23:57:36+00:00,Mon Sep 02 23:57:36 +0000 2019,,#TrudeauMustGo #cdnpoli,,https://twitter.com/SlysPet/status/1168547779737739267
scaldron,GurratanSingh,Well done! #cdnpoli https://twitter.com/GurratanSingh/status/1168329339513036800 …,0,1,0,1168674310476697601,https://twitter.com/scaldron/status/1168674310476697601,308812658,2019-09-02 23:57:23+00:00,Mon Sep 02 23:57:23 +0000 2019,,#cdnpoli,,https://twitter.com/GurratanSingh/status/1168329339513036800
Mouseiana,,"“If she wants to play that role, she should be denounced and attacked.” That’s either the worst possible wording, or @MaximeBernier is calling for violence against a 16-year old. That fact that either is possible is absolutely insane. #cndpoli #Elxn43 pic.twitter.com/wOOw03bwFF",0,0,0,1168674202628644865,https://twitter.com/Mouseiana/status/1168674202628644865,275548736,2019-09-02 23:56:57+00:00,Mon Sep 02 23:56:57 +0000 2019,@MaximeBernier,#cndpoli #Elxn43,,
BD_CDA,patbonin,"If coal mines have (had) canaries, then the Gulf of St Lawrence has the belugas. And they are on the verge of #extinction. #EndangeredSpecies #cdnpoli https://twitter.com/patbonin/status/1168672477612036096 …",0,0,0,1168674101000593413,https://twitter.com/BD_CDA/status/1168674101000593413,3035692971,2019-09-02 23:56:33+00:00,Mon Sep 02 23:56:33 +0000 2019,,#extinction #EndangeredSpecies #cdnpoli,,https://twitter.com/patbonin/status/1168672477612036096
kinsellawarren,,Powerful paragraph in a powerful column. https://nationalpost.com/opinion/kelly-mcparland-liberals-go-for-maximum-hypocrisy-on-scheers-abortion-views … #cdnpoli #lpc #cpcpic.twitter.com/oegYRIgG60,331,574,15,1168674046332022784,https://twitter.com/kinsellawarren/status/1168674046332022784,16106522,2019-09-02 23:56:20+00:00,Mon Sep 02 23:56:20 +0000 2019,,#cdnpoli #lpc #cpcpic,,https://nationalpost.com/opinion/kelly-mcparland-liberals-go-for-maximum-hypocrisy-on-scheers-abortion-views
Jerome_bg,sputnik_fr,#Elections2019 #polcan https://twitter.com/sputnik_fr/status/1168586083958960129 …,0,0,0,1168674005794131970,https://twitter.com/Jerome_bg/status/1168674005794131970,247119270,2019-09-02 23:56:10+00:00,Mon Sep 02 23:56:10 +0000 2019,,#Elections2019 #polcan,,https://twitter.com/sputnik_fr/status/1168586083958960129
gsdenton,,I have to hand it to Toronto's Liberal MPs - it takes guts (or gall) to show up at #LabourDay having voted *against* anti-scab legislation and *for* back-to-work legislation this term alone. These folks are no friends of workers. #canlab #cdnpoli,39,91,1,1168673993118965761,https://twitter.com/gsdenton/status/1168673993118965761,3292198234,2019-09-02 23:56:07+00:00,Mon Sep 02 23:56:07 +0000 2019,,#LabourDay #canlab #cdnpoli,,
xX_MissEna_Xx,_SJPeace_,#Canada responds to #Hate. #cdnpoli https://twitter.com/_SJPeace_/status/1168671591619805190 …,0,0,0,1168673954896084992,https://twitter.com/xX_MissEna_Xx/status/1168673954896084992,3773157254,2019-09-02 23:55:58+00:00,Mon Sep 02 23:55:58 +0000 2019,,#Canada #Hate #cdnpoli,,https://twitter.com/_SJPeace_/status/1168671591619805190
BevAzevedo,,Oh boy. Someone is screwed. https://torontosun.com/news/provincial/oleary-tragedy-shark-tank-star-reportedly-hires-top-legal-eagle … #kevinoleary #cdnpoli,6,11,0,1168673891998416898,https://twitter.com/BevAzevedo/status/1168673891998416898,893479800,2019-09-02 23:55:43+00:00,Mon Sep 02 23:55:43 +0000 2019,,#kevinoleary #cdnpoli,,https://torontosun.com/news/provincial/oleary-tragedy-shark-tank-star-reportedly-hires-top-legal-eagle
TylerDucharme,MarkFriesen08,#cdnpoli #votePPChttps://twitter.com/MarkFriesen08/status/1168670725982392321 …,0,2,0,1168673879415566336,https://twitter.com/TylerDucharme/status/1168673879415566336,399893643,2019-09-02 23:55:40+00:00,Mon Sep 02 23:55:40 +0000 2019,,#cdnpoli #votePPChttps,,https://twitter.com/MarkFriesen08/status/1168670725982392321
marshiehilgs,KLGLASS2,He always looks like a kid with a tantrum #cdnpoli #ableg #abpolihttps://twitter.com/KLGLASS2/status/1168253904955596807 …,0,0,0,1168673806098915328,https://twitter.com/marshiehilgs/status/1168673806098915328,758483778880704512,2019-09-02 23:55:22+00:00,Mon Sep 02 23:55:22 +0000 2019,,#cdnpoli #ableg #abpolihttps,,https://twitter.com/KLGLASS2/status/1168253904955596807
FCBweltmeister,JulieDzerowicz,"@JulieDzerowicz The @liberal_party should stop raising taxes on the middle class before a Liberal MP complains about ""Doug Ford government attacking Ontario's families"". #cdnpoli #onpoli #TrudeauMustGo #TrudeauWorstPM #TrudeauLieshttps://twitter.com/JulieDzerowicz/status/1166821622482972674 …",0,0,0,1168673802429091840,https://twitter.com/FCBweltmeister/status/1168673802429091840,64775229,2019-09-02 23:55:22+00:00,Mon Sep 02 23:55:22 +0000 2019,@JulieDzerowicz @liberal_party,#cdnpoli #onpoli #TrudeauMustGo #TrudeauWorstPM #TrudeauLieshttps,,https://twitter.com/JulieDzerowicz/status/1166821622482972674
MPxMcConnell,humourme1234,"But DO vote NDP in their strongholds. They won't win the majority but some are strong, positive voices in parliament. Check your riding history & the local polls. #elxn43 https://twitter.com/humourme1234/status/1168545628386975749 …",0,2,0,1168673654823182336,https://twitter.com/MPxMcConnell/status/1168673654823182336,779676648048328704,2019-09-02 23:54:46+00:00,Mon Sep 02 23:54:46 +0000 2019,,#elxn43,,https://twitter.com/humourme1234/status/1168545628386975749
maritstiles,,Happy Labour Day from your friends in @DavenportNDP. Thanks to everyone who marched today. The support for @AndrewCash was incredible. #onpoli #cdnpoli #DavenportTOpic.twitter.com/OuUwK42cah,10,53,1,1168673603669430273,https://twitter.com/maritstiles/status/1168673603669430273,19918228,2019-09-02 23:54:34+00:00,Mon Sep 02 23:54:34 +0000 2019,@DavenportNDP @AndrewCash,#onpoli #cdnpoli #DavenportTOpic,,
Joanbeam3000,DustyGrimmer,"Good questions. Fair questions, too, as I've heard similar. #LabourDay #CdnPoli #Elxn43",0,5,1,1168673559666987008,https://twitter.com/Joanbeam3000/status/1168673559666987008,2809579420,2019-09-02 23:54:24+00:00,Mon Sep 02 23:54:24 +0000 2019,,#LabourDay #CdnPoli #Elxn43,,
tylerwhat16,,“People’s Party of Canada Leader Maxime Bernier has doubled down after attempting to discredit an internationally recognized teenage climate change activist by calling her ‘mentally unstable’.” Shame on you @MaximeBernier. This is pathetic. #CDNPoli https://globalnews.ca/news/5846043/maxime-bernier-greta-thunberg-mentally-unstable/ …,181,639,76,1168673546215874564,https://twitter.com/tylerwhat16/status/1168673546215874564,259602009,2019-09-02 23:54:20+00:00,Mon Sep 02 23:54:20 +0000 2019,@MaximeBernier,#CDNPoli,,https://globalnews.ca/news/5846043/maxime-bernier-greta-thunberg-mentally-unstable/
chrisoldcorn,,The #White People’s Party of #Canada: A #NeoNazi Campaigning for #MaximeBernier @MaximeBernier @peoplespca #Politics #Nazis #WhiteSupremacy #Racism #cdnpoli #elxn43 #elxn2019 #ChooseForward #ppc #PPC2019 #Conservative #FarRight #Nazi #LetMaxSpeak #onpolihttps://medium.com/discourse/the-white-peoples-party-of-canada-a-neo-nazi-campaigning-for-maxime-bernier-b3608500785a?aduc=6UBncs91567468452304 …,0,0,0,1168673510262300673,https://twitter.com/chrisoldcorn/status/1168673510262300673,9019142,2019-09-02 23:54:12+00:00,Mon Sep 02 23:54:12 +0000 2019,@MaximeBernier @peoplespca,#White #Canada #NeoNazi #MaximeBernier #Politics #Nazis #WhiteSupremacy #Racism #cdnpoli #elxn43 #elxn2019 #ChooseForward #ppc #PPC2019 #Conservative #FarRight #Nazi #LetMaxSpeak #onpolihttps,,https://medium.com/discourse/the-white-peoples-party-of-canada-a-neo-nazi-campaigning-for-maxime-bernier-b3608500785a?aduc=6UBncs91567468452304
chrisoldcorn,,#FordFest: #DougFord’s Egomania Fluff Fest - Christopher Oldcorn #Politics #Government #Canada #onpoli #ontario #onbudget #PCPO #olp #ondp #ndp #toronto #cdnpoli #AutismDoesntEndAtFord #FraudNation #cutshurtkids #FordIsFailing #FordCutsHurt #FordIsCruelhttps://www.patreon.com/posts/ford-fest-doug-27891021?aduc=9Memrn61567468451936 …,0,0,0,1168673508798476289,https://twitter.com/chrisoldcorn/status/1168673508798476289,9019142,2019-09-02 23:54:12+00:00,Mon Sep 02 23:54:12 +0000 2019,,#FordFest #DougFord #Politics #Government #Canada #onpoli #ontario #onbudget #PCPO #olp #ondp #ndp #toronto #cdnpoli #AutismDoesntEndAtFord #FraudNation #cutshurtkids #FordIsFailing #FordCutsHurt #FordIsCruelhttps,,https://www.patreon.com/posts/ford-fest-doug-27891021?aduc=9Memrn61567468451936
Fred_Langlois_,RickWil07978119,I never thought it would be easy to fight for the little guy It's still the right thing to do #elxn43 #GreenNewDeal,0,0,1,1168673455337803777,https://twitter.com/Fred_Langlois_/status/1168673455337803777,870413586035855360,2019-09-02 23:53:59+00:00,Mon Sep 02 23:53:59 +0000 2019,,#elxn43 #GreenNewDeal,,
SudburyProud,,"#Ontario may be out of gas pump stickers, but #JoeMoed has lots of his own #OnPoli #cdnpoli #ClimateChange #CarbonTax https://www.thestar.com/news/gta/2019/09/01/ontario-may-be-out-of-gas-pump-stickers-but-joe-moed-has-lots-of-his-own.html … via @torontostar",1,1,1,1168673362035597312,https://twitter.com/SudburyProud/status/1168673362035597312,994923404187848704,2019-09-02 23:53:37+00:00,Mon Sep 02 23:53:37 +0000 2019,@torontostar,#Ontario #JoeMoed #OnPoli #cdnpoli #ClimateChange #CarbonTax,,https://www.thestar.com/news/gta/2019/09/01/ontario-may-be-out-of-gas-pump-stickers-but-joe-moed-has-lots-of-his-own.html
fheb_mtl,MaximeBernier,"M. Bernier, êtes-vous récemment allé vous baigner dans un lac en processus accéléré d’eutrophisation par activité humaine ? Je demande parce que les cyanobactéries pourraient être la cause de vos diarrhées verbales ordurières contre cette adolescente. #polcan #cdnpoli #polqc",1,1,0,1168673304720355329,https://twitter.com/fheb_mtl/status/1168673304720355329,1463496336,2019-09-02 23:53:23+00:00,Mon Sep 02 23:53:23 +0000 2019,,#polcan #cdnpoli #polqc,,
ga_richardson,WebMcnally,"In the lead up to next month’s Canadian federal election, the party leading in the polls has #CANZUK at the heart of their foreign policy platform #cdnpoli pic.twitter.com/crn8RUtZto",0,1,1,1168673270394056705,https://twitter.com/ga_richardson/status/1168673270394056705,846078295,2019-09-02 23:53:15+00:00,Mon Sep 02 23:53:15 +0000 2019,,#CANZUK #cdnpoli,,
MarcoGesto,BlocQuebecois,On va se bidonner #polcan https://twitter.com/BlocQuebecois/status/1168634375409459200 …,0,2,1,1168673164966146049,https://twitter.com/MarcoGesto/status/1168673164966146049,276793381,2019-09-02 23:52:50+00:00,Mon Sep 02 23:52:50 +0000 2019,,#polcan,,https://twitter.com/BlocQuebecois/status/1168634375409459200
TylerDucharme,JPLuisi1,#cdnpoli #TrudeauMustGo #TrudeauWorstPMhttps://twitter.com/JPLuisi1/status/1168599437926707200 …,0,0,0,1168672973378727937,https://twitter.com/TylerDucharme/status/1168672973378727937,399893643,2019-09-02 23:52:04+00:00,Mon Sep 02 23:52:04 +0000 2019,,#cdnpoli #TrudeauMustGo #TrudeauWorstPMhttps,,https://twitter.com/JPLuisi1/status/1168599437926707200
manny_ottawa,TheRealOJ32,I’m sure #TrudeauWorstPM and Liberals were inspired by O.J Simpson to come up with their #elxn43 motto #MovingForwardhttps://twitter.com/TheRealOJ32/status/1167829456918065152 …,5,16,5,1168672858341629953,https://twitter.com/manny_ottawa/status/1168672858341629953,331376866,2019-09-02 23:51:36+00:00,Mon Sep 02 23:51:36 +0000 2019,,#TrudeauWorstPM #elxn43 #MovingForwardhttps,,https://twitter.com/TheRealOJ32/status/1167829456918065152
WestBench,TorSunCity,"This is a recycled Brit tabloid tale, rejected weeks ago by the Federal Gov. Recycled *again* today, by a @PostMedia editor, after being called yesterday. This is the state of Canadian journalism? I'm only one subscriber but.... #Postmedia #cdnpoli #elxn43 #topoli #bcpoli Shame.https://twitter.com/TorSunCity/status/1168666092224548864 …",1,0,0,1168672832470913024,https://twitter.com/WestBench/status/1168672832470913024,2584670160,2019-09-02 23:51:30+00:00,Mon Sep 02 23:51:30 +0000 2019,@PostMedia,#Postmedia #cdnpoli #elxn43 #topoli #bcpoli,,https://twitter.com/TorSunCity/status/1168666092224548864
FCBweltmeister,JulieDzerowicz,"""The Doug Ford government is deliberately misleading Canadians"". I thought 2015 federal election was suppose to be the last by the FPTP system. I'm still waiting for the budget to balance itself. #cdnpoli #SNCLavalinaffair #TrudeauMustGo #TrudeauWorstPM @CPC_HQhttps://twitter.com/JulieDzerowicz/status/1167522958669164544 …",0,0,0,1168672822408953859,https://twitter.com/FCBweltmeister/status/1168672822408953859,64775229,2019-09-02 23:51:28+00:00,Mon Sep 02 23:51:28 +0000 2019,@CPC_HQhttps,#cdnpoli #SNCLavalinaffair #TrudeauMustGo #TrudeauWorstPM,,https://twitter.com/JulieDzerowicz/status/1167522958669164544
1ProudCdn,,"#Politics, a #game of the #mind until a #politician realizes that he/she is playing with people’s #lives. You see, so many of our #MPs run for #office for the wrong reasons. They #run for the income, for the #pension, but care nothing about assisting their #constituents #cdnpoli",0,0,0,1168672821616291840,https://twitter.com/1ProudCdn/status/1168672821616291840,811549418,2019-09-02 23:51:28+00:00,Mon Sep 02 23:51:28 +0000 2019,,#Politics #game #mind #politician #lives #MPs #office #run #pension #constituents #cdnpoli,,
EdouardDugas,thehill,Killing more and killing faster will not stop the killing. #polqc #polcan #usa #gop #rnc #Pence #Barr #DOJhttps://twitter.com/thehill/status/1168672230546595842 …,0,0,0,1168672724660686848,https://twitter.com/EdouardDugas/status/1168672724660686848,16130709,2019-09-02 23:51:05+00:00,Mon Sep 02 23:51:05 +0000 2019,,#polqc #polcan #usa #gop #rnc #Pence #Barr #DOJhttps,,https://twitter.com/thehill/status/1168672230546595842
TylerDucharme,HeatherPaddle,#accurate #cdnpoli #TrudeauMustGohttps://twitter.com/HeatherPaddle/status/1168607196550057984 …,0,1,0,1168672591076347909,https://twitter.com/TylerDucharme/status/1168672591076347909,399893643,2019-09-02 23:50:33+00:00,Mon Sep 02 23:50:33 +0000 2019,,#accurate #cdnpoli #TrudeauMustGohttps,,https://twitter.com/HeatherPaddle/status/1168607196550057984
roguechimp99,AndrewScheer,Your gov under Harper cancelled the world-renowned experimental lakes project the did studies enabling the protection of all larked and removed protections for our waterways. #cdnpoli #abpoli #onpoli #skpoli,1,3,0,1168672477481848832,https://twitter.com/roguechimp99/status/1168672477481848832,261920529,2019-09-02 23:50:06+00:00,Mon Sep 02 23:50:06 +0000 2019,,#cdnpoli #abpoli #onpoli #skpoli,,
RoomanaKhan,,Canada Pakhtoon Association has hosted a get together with @SenatorSalma and @YRobertsonCa in Thorncliffe Park. #cdnpoli pic.twitter.com/Qxido3Qkqs,0,3,1,1168672458871848961,https://twitter.com/RoomanaKhan/status/1168672458871848961,104905203,2019-09-02 23:50:01+00:00,Mon Sep 02 23:50:01 +0000 2019,@SenatorSalma @YRobertsonCa,#cdnpoli,,
DenisePaxlux,StandingHannah,"He is inciting violence towards an individual. Reporting it to Twitter is least of what we should do. Needs to be collectively denounced, starting at the top @JustinTrudeau @AndrewScheer @theJagmeetSingh @ElizabethMay #cdnpoli",0,3,1,1168672423039971328,https://twitter.com/DenisePaxlux/status/1168672423039971328,2257882514,2019-09-02 23:49:53+00:00,Mon Sep 02 23:49:53 +0000 2019,@JustinTrudeau @AndrewScheer @theJagmeetSingh @ElizabethMay,#cdnpoli,,
TylerDucharme,EcoSenseNow,#cdnpoli #TrudeauMustGohttps://twitter.com/EcoSenseNow/status/1168606726091726848 …,0,0,0,1168672418677891072,https://twitter.com/TylerDucharme/status/1168672418677891072,399893643,2019-09-02 23:49:52+00:00,Mon Sep 02 23:49:52 +0000 2019,,#cdnpoli #TrudeauMustGohttps,,https://twitter.com/EcoSenseNow/status/1168606726091726848
GonnaFry,,Conservatives in Alberta continue anti-union activism by trying to rename Labour Day 'Alberta Day' #ableg #onpoli #cdnpoli #yvr #Quebec #Toronto #Halifax #LabourDay,0,2,0,1168672266978152448,https://twitter.com/GonnaFry/status/1168672266978152448,744559800877342730,2019-09-02 23:49:15+00:00,Mon Sep 02 23:49:15 +0000 2019,,#ableg #onpoli #cdnpoli #yvr #Quebec #Toronto #Halifax #LabourDay,,
PsychYyc,Novaccineforce,"Canada: If you are a victim of a vaccine injury, please make sure it gets reported to Canadian Adverse Events Following Immunization Surveillance System (CAEFISS). Over 3,000 cases reported in 2018. #yyc #yeg #yqf #yql #yfc #yqm #ysj #vaccines #abpoli #nbpoli #cdnpoli https://twitter.com/Novaccineforce/status/1168452680458653697 …",5,5,4,1168672245650116608,https://twitter.com/PsychYyc/status/1168672245650116608,990026584617762816,2019-09-02 23:49:10+00:00,Mon Sep 02 23:49:10 +0000 2019,,#yyc #yeg #yqf #yql #yfc #yqm #ysj #vaccines #abpoli #nbpoli #cdnpoli,,https://twitter.com/Novaccineforce/status/1168452680458653697
MarcoGesto,XBarsalouDuval,Avec moi @yfblanchet nous allons couler le navire ? Paiiiii son approche multiculturaliste et sa religion verte vont faire perdre des votes à Québec et le 450. Lisée a déjà goûté à la médecine sans compter que le personnage donne des certificats de bonne conduite. #polcan pic.twitter.com/6XTZ6T91nf,0,1,0,1168672214222344193,https://twitter.com/MarcoGesto/status/1168672214222344193,276793381,2019-09-02 23:49:03+00:00,Mon Sep 02 23:49:03 +0000 2019,@yfblanchet,#polcan,,
Muddog2626,,"WTG to the fine folks of Hamilton. Canadian LNG, should mean, we in the west drill for it, Hamilton makes the steel, companies across Canada build the components, and tradesmen from across Canada assemble it. @JustinTrudeau doesn’t think so, though. #cdnpoli #TrudeauMustGo",2,3,0,1168672106118184961,https://twitter.com/Muddog2626/status/1168672106118184961,376514744,2019-09-02 23:48:37+00:00,Mon Sep 02 23:48:37 +0000 2019,@JustinTrudeau,#cdnpoli #TrudeauMustGo,,
chrisoldcorn,,#RebelMedia: The #AltRight Windbags – Christopher Oldcorn #news #politics #government #FarRight #fascist #globalists #DeepState #polcan #cdnpoli #canada #uk #europe #usa #FaithGoldy #LaurenSouthern #cpc #conservative #conservatives #pnpcbc #ctvpphttps://chrisoldcorn.com/2018/08/18/rebel-media-the-alt-right-windbags/?aduc=6XgfiIu1567468092263 …,0,0,0,1168672000237363201,https://twitter.com/chrisoldcorn/status/1168672000237363201,9019142,2019-09-02 23:48:12+00:00,Mon Sep 02 23:48:12 +0000 2019,,#RebelMedia #AltRight #news #politics #government #FarRight #fascist #globalists #DeepState #polcan #cdnpoli #canada #uk #europe #usa #FaithGoldy #LaurenSouthern #cpc #conservative #conservatives #pnpcbc #ctvpphttps,,https://chrisoldcorn.com/2018/08/18/rebel-media-the-alt-right-windbags/?aduc=6XgfiIu1567468092263
SugarmanSharna,downtownrob88,Meegwetch! Aho! #ChooseForward #INDIGENOUS #ClimateCrisis #AmazonFires #Cleanwater #GreenEnergy #TeamTrudeau #Cdnpoli pic.twitter.com/1bCufbJxkn,0,2,0,1168671948131319809,https://twitter.com/SugarmanSharna/status/1168671948131319809,857057451119591424,2019-09-02 23:47:59+00:00,Mon Sep 02 23:47:59 +0000 2019,,#ChooseForward #INDIGENOUS #ClimateCrisis #AmazonFires #Cleanwater #GreenEnergy #TeamTrudeau #Cdnpoli,,
stephane827,toozombi,"Bcp de personnes sont instable mentalement, mais cela ne les empêche pas d’être sur la sellette ou d’occuper des postes importants, c’est ça qui est drôle.. les plus atteint sont ceux qui votent pour eux .. #polcan",0,0,1,1168671944503386112,https://twitter.com/stephane827/status/1168671944503386112,52239132,2019-09-02 23:47:59+00:00,Mon Sep 02 23:47:59 +0000 2019,,#polcan,,
TylerDucharme,Trudeau_2019,"#thanks for the encouragement and I can’t wait till October when #TrudeauMustGo (trending again) and I #votePPC how much will your bitterness grow when the knifes come out for your dear leader when Scheer forms a minority government? Also, why do you wish #cdnpoli to break up?",0,0,0,1168671821731893248,https://twitter.com/TylerDucharme/status/1168671821731893248,399893643,2019-09-02 23:47:29+00:00,Mon Sep 02 23:47:29 +0000 2019,,#thanks #TrudeauMustGo #votePPC #cdnpoli,,
BrandonTozzo,,"Rather than discuss Maxime Bernier's cry for attention by bullying a teenage girl, I'd rather remind him and his supporters how he lost his own riding on the final round to Andrew Scheer. I'm sure that will annoy him. #PPC2019 #MaximeBernier #cdnpoli pic.twitter.com/7zANOCT4N6",1,12,2,1168671793764294656,https://twitter.com/BrandonTozzo/status/1168671793764294656,51207613,2019-09-02 23:47:23+00:00,Mon Sep 02 23:47:23 +0000 2019,,#PPC2019 #MaximeBernier #cdnpoli,,
EdouardDugas,LP_LaPresse,"Quand ça chauffe, le couard se tient au frais. #polqc #polcan #Brésil #Amazoniehttps://twitter.com/LP_LaPresse/status/1168670832345796609 …",0,0,0,1168671584996995072,https://twitter.com/EdouardDugas/status/1168671584996995072,16130709,2019-09-02 23:46:33+00:00,Mon Sep 02 23:46:33 +0000 2019,,#polqc #polcan #Brésil #Amazoniehttps,,https://twitter.com/LP_LaPresse/status/1168670832345796609
