username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,geo,urls
Planta,,Libby Davies has just published a new memoir Outside In. I talked to her about it here: http://bit.ly/2wlwlYR #vanpoli #cdnpoli,0,1,0,1133160454975397890,https://twitter.com/Planta/status/1133160454975397890,14108832,2019-05-27 23:58:00+00:00,Mon May 27 23:58:00 +0000 2019,,#vanpoli #cdnpoli,,http://bit.ly/2wlwlYR
jab_cdn1st,TheCurrentCBC,"Oh for the love of god ""activism""? All the things you need to know. . .could someone assure me that is not leaving school in the middle of the day to protest pipelines? CBC/CCC really gets mileage from Climate Change you guys exhale C02 too ya know. #cdnpoli",0,0,0,1133160281545236480,https://twitter.com/jab_cdn1st/status/1133160281545236480,2773339268,2019-05-27 23:57:18+00:00,Mon May 27 23:57:18 +0000 2019,,#cdnpoli,,
gr8tlaker,EngageCanada,Well done! Need more like it!! #cdnpoli https://twitter.com/EngageCanada/status/1132983675178459139 …,1,3,0,1133159988157997056,https://twitter.com/gr8tlaker/status/1133159988157997056,245805420,2019-05-27 23:56:08+00:00,Mon May 27 23:56:08 +0000 2019,,#cdnpoli,,https://twitter.com/EngageCanada/status/1132983675178459139
x_jupiterhart,,"Wilson-Raybould, Philpott face long odds as Independents - but not impossible ones #cdnpoli https://www.cbc.ca/news/politics/grenier-jwr-philpott-independents-1.5151165 …",0,0,0,1133159946319585281,https://twitter.com/x_jupiterhart/status/1133159946319585281,24189600,2019-05-27 23:55:58+00:00,Mon May 27 23:55:58 +0000 2019,,#cdnpoli,,https://www.cbc.ca/news/politics/grenier-jwr-philpott-independents-1.5151165
stan_byma,sunlorrie,@cathmckenna Hope every candidate for NDP Green Party. PPC or Conservatives in #OttawaCentre have this loaded up in their iPads @liberal_party @JustinTrudeau Are you the candidate or can @JustinTrudeau still change his mind? #cdnpoli https://twitter.com/sunlorrie/status/1133153751706087424 …,0,0,0,1133159917437759491,https://twitter.com/stan_byma/status/1133159917437759491,728413280553848833,2019-05-27 23:55:52+00:00,Mon May 27 23:55:52 +0000 2019,@cathmckenna @liberal_party @JustinTrudeau @JustinTrudeau,#OttawaCentre #cdnpoli,,https://twitter.com/sunlorrie/status/1133153751706087424
LooniePolitics,,No-Win Scenario Podcast: @samoosterhoff Doesn’t Rule the Roost https://shar.es/a07aKI #onpoli #cdnpoli,0,0,0,1133159884999057408,https://twitter.com/LooniePolitics/status/1133159884999057408,1543786818,2019-05-27 23:55:44+00:00,Mon May 27 23:55:44 +0000 2019,@samoosterhoff,#onpoli #cdnpoli,,https://shar.es/a07aKI
traebordileau,,#OntarioRegrets #cdnpoli #ontpoli #canpolipic.twitter.com/u0UjXbRj08,0,0,0,1133159792065826816,https://twitter.com/traebordileau/status/1133159792065826816,812101377057030149,2019-05-27 23:55:22+00:00,Mon May 27 23:55:22 +0000 2019,,#OntarioRegrets #cdnpoli #ontpoli #canpolipic,,
DylanPenner,,"I love that I'm at a #GreenNewDealCanada town hall in Ottawa Vanier and my feed is filled with pics from other packed town halls in Montreal, Kingston, Abbotsford, Etobicoke, and Wakefield / La Peche #cdnpoli pic.twitter.com/4TmX0XeleV",3,14,1,1133159773292175360,https://twitter.com/DylanPenner/status/1133159773292175360,94610606,2019-05-27 23:55:17+00:00,Mon May 27 23:55:17 +0000 2019,,#GreenNewDealCanada #cdnpoli,,
emlaughsallot88,DrJacobsRad,"thought about it and you are right, it was times for him to pull back on the reigns. Making Ontario great again is going to take longer than a year, but I have full faith in the fact @fordnation will be able to do it #cdnpoli #onpoli",2,11,1,1133159706590109696,https://twitter.com/emlaughsallot88/status/1133159706590109696,578995848,2019-05-27 23:55:01+00:00,Mon May 27 23:55:01 +0000 2019,@fordnation,#cdnpoli #onpoli,,
heather_rose,heather_rose,"I should note that in my example below the person is now mid forties, did not receive IBI as a child #ONpoli #AutismDoesntEndAtFORD #cdnpoli #CutsHurtKids #PayNowOrPayLater https://twitter.com/heather_rose/status/1133041142348562432 …",1,0,0,1133159438729252864,https://twitter.com/heather_rose/status/1133159438729252864,16405652,2019-05-27 23:53:57+00:00,Mon May 27 23:53:57 +0000 2019,,#ONpoli #AutismDoesntEndAtFORD #cdnpoli #CutsHurtKids #PayNowOrPayLater,,https://twitter.com/heather_rose/status/1133041142348562432
Writersfest,,"""We're stud with these dinosaur parties because of first-past-the-post"" - @meslin argues. ""We need to get rid of all the old parties so that new ones can flourish."" #democracy #cdnpoli pic.twitter.com/bWOnmdofyX",0,1,1,1133159433645756417,https://twitter.com/Writersfest/status/1133159433645756417,22643679,2019-05-27 23:53:56+00:00,Mon May 27 23:53:56 +0000 2019,@meslin,#democracy #cdnpoli,,
gr8tlaker,gtlem,One more unconscionable statement from the supposed leader of the province. @AndrewScheer further distances himself from @fordnation #cdnpoli,1,3,0,1133159401018265605,https://twitter.com/gr8tlaker/status/1133159401018265605,245805420,2019-05-27 23:53:48+00:00,Mon May 27 23:53:48 +0000 2019,@AndrewScheer @fordnation,#cdnpoli,,
jellys,SusanDelacourt,@SusanDelacourt I define delusional as a candidate: asking voters to take a sign; make a donation but not to worry because s/he does not want to win. @ElizabethMay don’t waste your candidate’s time & subsidized $on campaigns U want 2 lose #cdnpoli https://twitter.com/SusanDelacourt/status/1133120538694639617 …,0,0,0,1133159335004184576,https://twitter.com/jellys/status/1133159335004184576,16074963,2019-05-27 23:53:33+00:00,Mon May 27 23:53:33 +0000 2019,@SusanDelacourt @ElizabethMay,#cdnpoli,,https://twitter.com/SusanDelacourt/status/1133120538694639617
ToddMcCarthyCPC,AndrewScheer,"A tax, is a tax, is a tax! Justin Trudeau loves taxing people to make up for his out of control spending habits. #CDNPoli https://twitter.com/AndrewScheer/status/1133002474716061696 …",4,5,0,1133159304486367232,https://twitter.com/ToddMcCarthyCPC/status/1133159304486367232,1375098150,2019-05-27 23:53:25+00:00,Mon May 27 23:53:25 +0000 2019,,#CDNPoli,,https://twitter.com/AndrewScheer/status/1133002474716061696
otanderson,tleehumphrey,"Your expectations are lofty. I’d be happy with a justice System that didn’t fail Karla Hamolka or Omar Khadr victims or little Tori Stafford! But that system is largely run by activists, generous with the evil amongst us because that generosity costs the donors nothing. #cdnpoli https://twitter.com/tleehumphrey/status/1133088204402438145 …",0,3,0,1133159266272141312,https://twitter.com/otanderson/status/1133159266272141312,35211612,2019-05-27 23:53:16+00:00,Mon May 27 23:53:16 +0000 2019,,#cdnpoli,,https://twitter.com/tleehumphrey/status/1133088204402438145
candymaptones,ThatsMrNeil,fun times with judas ransom-raybould and jane silly - failed plots. they can hold another press conference when anti choice scheer and his gang of lying thugs get in. #notFunTimes #cdnpoli,0,1,0,1133159158180507649,https://twitter.com/candymaptones/status/1133159158180507649,190948576,2019-05-27 23:52:51+00:00,Mon May 27 23:52:51 +0000 2019,,#notFunTimes #cdnpoli,,
killer_rabbit90,,"Chomsky: Nuclear Weapons, Climate Change & the Undermining of Democracy Threaten Future of Planet #uspoli #cdnpoli #ClimateCrisishttps://www.democracynow.org/2019/5/27/chomsky_nuclear_weapons_climate_change_the …",0,0,0,1133159137091641344,https://twitter.com/killer_rabbit90/status/1133159137091641344,267941120,2019-05-27 23:52:46+00:00,Mon May 27 23:52:46 +0000 2019,,#uspoli #cdnpoli #ClimateCrisishttps,,https://www.democracynow.org/2019/5/27/chomsky_nuclear_weapons_climate_change_the
Michael_Murphy,,GOLDSTEIN: Screeched-in McKenna commits a classic political gaffe https://torontosun.com/opinion/columnists/goldstein-screeched-in-mckenna-commits-a-classic-political-gaffe/ … #cdnpoli,0,0,0,1133159112072683520,https://twitter.com/Michael_Murphy/status/1133159112072683520,16753594,2019-05-27 23:52:40+00:00,Mon May 27 23:52:40 +0000 2019,,#cdnpoli,,https://torontosun.com/opinion/columnists/goldstein-screeched-in-mckenna-commits-a-classic-political-gaffe/
DrJacobsRad,CTVNews,Doug Ford listens. He listens and adjusts his policy based on what he hears. Who was the last politician that you could honestly say that about? @fordnation #onpoli #CdnPoli https://twitter.com/CTVNews/status/1133023602096447488 …,170,543,48,1133158988412018689,https://twitter.com/DrJacobsRad/status/1133158988412018689,757300766478663680,2019-05-27 23:52:10+00:00,Mon May 27 23:52:10 +0000 2019,@fordnation,#onpoli #CdnPoli,,https://twitter.com/CTVNews/status/1133023602096447488
killer_rabbit90,,"Or we’re doomed to repeat history. “Noam Chomsky: We Must Confront the ""Ultranationalist, Reactionary"" Movements Growing Across Globe” #WorldPolitics #EUelections2019 #uspoli #cdnpoli #WhiteSupremacy #democracyhttps://www.democracynow.org/2019/5/27/noam_chomsky_we_must_confront_the …",0,0,0,1133158931511963648,https://twitter.com/killer_rabbit90/status/1133158931511963648,267941120,2019-05-27 23:51:57+00:00,Mon May 27 23:51:57 +0000 2019,,#WorldPolitics #EUelections2019 #uspoli #cdnpoli #WhiteSupremacy #democracyhttps,,https://www.democracynow.org/2019/5/27/noam_chomsky_we_must_confront_the
TheTyee,,"“To be independent does not mean you’re alone working as one. On the contrary, it means you are committed to working with everyone.” Jody Wilson-Raybould on her big decision. #cdnpoli https://thetyee.ca/News/2019/05/27/Independent-JWR/?utm_source=twitter&utm_medium=social&utm_content=052719-1&utm_campaign=editorial-0519 …",6,22,3,1133158899924623360,https://twitter.com/TheTyee/status/1133158899924623360,14269008,2019-05-27 23:51:49+00:00,Mon May 27 23:51:49 +0000 2019,,#cdnpoli,,https://thetyee.ca/News/2019/05/27/Independent-JWR/?utm_source=twitter&utm_medium=social&utm_content=052719-1&utm_campaign=editorial-0519
Go4Darrell,EmmaLGraney,"After @1strnd hosted a Kenney conference on wage and OT cuts, it's safe to say I'll never step foot in that place. #ableg #cdnpoli https://twitter.com/EmmaLGraney/status/1133120941389754368 …",0,2,0,1133158852898086912,https://twitter.com/Go4Darrell/status/1133158852898086912,458683336,2019-05-27 23:51:38+00:00,Mon May 27 23:51:38 +0000 2019,@1strnd,#ableg #cdnpoli,,https://twitter.com/EmmaLGraney/status/1133120941389754368
OpenCCE,,"Hearing from @goldsbie how Rob Ford constantly undermining the @TorontoStar was laying the groundwork for future such efforts. Proof again that @realdonaldtrump was a follower of a Canadian trend. Happens a lot, we're subtle like that. #cdnpoli #wsic",1,1,0,1133158833524748288,https://twitter.com/OpenCCE/status/1133158833524748288,106790430,2019-05-27 23:51:33+00:00,Mon May 27 23:51:33 +0000 2019,@goldsbie @TorontoStar @realdonaldtrump,#cdnpoli #wsic,,
CannabisDad,,I'd rather be Chinese in a Canadian Prison than Canadian in a Chinese Prison; it is the difference between doing a PhD and having your organs harvested. #cdnpoli,1,3,0,1133158705300742145,https://twitter.com/CannabisDad/status/1133158705300742145,1352760145,2019-05-27 23:51:03+00:00,Mon May 27 23:51:03 +0000 2019,,#cdnpoli,,
mig30m6,,Bill C-83 is unconstitutional and will continue the practice of indefinite solitary confinement by another name. Help us fight Bill C-83 by writing to Senators before it’s too late! #C83 #cdnpoli http://act.newmode.social/493687907t,0,0,0,1133158597817524224,https://twitter.com/mig30m6/status/1133158597817524224,15677734,2019-05-27 23:50:37+00:00,Mon May 27 23:50:37 +0000 2019,,#C83 #cdnpoli,,http://act.newmode.social/493687907t
Fealty2facts,sunlorrie,"So when @cathmckenna raises her voice about the Liberal carbon tax in the House of Commons, it should be considered 'Screech speech'. #cdnpoli",2,16,1,1133158557883543557,https://twitter.com/Fealty2facts/status/1133158557883543557,2429336442,2019-05-27 23:50:27+00:00,Mon May 27 23:50:27 +0000 2019,@cathmckenna,#cdnpoli,,
Sendinthewolf,,"""Surveillance capitalism repurposes private human experience as raw material for profit. "" @shoshanazuboff says. #cdnpoli #ETHI",2,4,1,1133158460273713152,https://twitter.com/Sendinthewolf/status/1133158460273713152,365473506,2019-05-27 23:50:04+00:00,Mon May 27 23:50:04 +0000 2019,@shoshanazuboff,#cdnpoli #ETHI,,
writethewrongg,,"For anyone looking for Scheer's platform, found it. #cdnpoli #Scheer #CPC #Liberal #Trudeaupic.twitter.com/s1XUKhBbJK",11,15,1,1133158458952314880,https://twitter.com/writethewrongg/status/1133158458952314880,1001663271676530688,2019-05-27 23:50:04+00:00,Mon May 27 23:50:04 +0000 2019,,#cdnpoli #Scheer #CPC #Liberal #Trudeaupic,,
SteveBrownBC,CIimateBarbie,"@cathmckenna code for hey look how stupid I can be. Later that same nite, hey who took my panties?! #climatechange #cdnpoli https://twitter.com/CIimateBarbie/status/1132886499303624704 …",0,1,0,1133158433308286976,https://twitter.com/SteveBrownBC/status/1133158433308286976,572716982,2019-05-27 23:49:58+00:00,Mon May 27 23:49:58 +0000 2019,@cathmckenna,#climatechange #cdnpoli,,https://twitter.com/CIimateBarbie/status/1132886499303624704
SBoucherMP,,"Le dernier tour de piste d’un grand politicien. @HonRobNicholson qui a porté à bout de bras des dossier tel que: les affaires étrangères, la défense et la Justice et toujours avec une telle intégrité! Merci Rob #polcan pic.twitter.com/gTSWoBYIYm",2,11,0,1133158428468228097,https://twitter.com/SBoucherMP/status/1133158428468228097,2382876865,2019-05-27 23:49:57+00:00,Mon May 27 23:49:57 +0000 2019,@HonRobNicholson,#polcan,,
CamF57,TorontoStar,"Another thoughtful article from Ms. Hebert. While the odds of them both winning is low, the odds they take votes from Liberals with the result a Conservative wins are higher. Makes you wonder if they are in it for their constituents or for themselves. #cdnpoli",0,3,1,1133158420746522624,https://twitter.com/CamF57/status/1133158420746522624,375634441,2019-05-27 23:49:55+00:00,Mon May 27 23:49:55 +0000 2019,,#cdnpoli,,
LooniePolitics,,Is the Liberal Party Too Establishment to Fail? https://shar.es/a07aly #cdnpoli (subscribers),1,1,0,1133158409199656965,https://twitter.com/LooniePolitics/status/1133158409199656965,1543786818,2019-05-27 23:49:52+00:00,Mon May 27 23:49:52 +0000 2019,,#cdnpoli,,https://shar.es/a07aly
LKocmarek,LKocmarek,#AutismDoesntEndatFORD #NeedsBasedFunding #ScrapTheAgeCap #RegulateABA #ONpoli #Cdnpoli @CityCynthia @CHCHNews @TheSpec @OttawaCitizen @TorontoStar @globalnews @CBCNews @CTVNews @fordnation @MacLeodLisa @timporter_ONT @EdtheSockhttps://twitter.com/LKocmarek/status/1133149009722241024 …,6,4,0,1133158401087889409,https://twitter.com/LKocmarek/status/1133158401087889409,1022186408302272512,2019-05-27 23:49:50+00:00,Mon May 27 23:49:50 +0000 2019,@CityCynthia @CHCHNews @TheSpec @OttawaCitizen @TorontoStar @globalnews @CBCNews @CTVNews @fordnation @MacLeodLisa @timporter_ONT @EdtheSockhttps,#AutismDoesntEndatFORD #NeedsBasedFunding #ScrapTheAgeCap #RegulateABA #ONpoli #Cdnpoli,,https://twitter.com/LKocmarek/status/1133149009722241024
DianeMariePosts,,"So, it seems, JWR and JP desire to be free as birds to perch at the top of the coop and watch the policy-making take place on the more crowded lower perches. Not to mix metaphors, but their ideal Parliament seems to be a herd of cats. SMH. #cdnpoli",38,152,11,1133158316148846592,https://twitter.com/DianeMariePosts/status/1133158316148846592,3237611533,2019-05-27 23:49:30+00:00,Mon May 27 23:49:30 +0000 2019,,#cdnpoli,,
S3AN17,JustinTrudeau,#fakenews #unqualified #TrudeauMustGo #notasadvertised #FakeFeminist #Corruption #cdnpoli #manchild,0,0,0,1133158253515485184,https://twitter.com/S3AN17/status/1133158253515485184,977605743699472384,2019-05-27 23:49:15+00:00,Mon May 27 23:49:15 +0000 2019,,#fakenews #unqualified #TrudeauMustGo #notasadvertised #FakeFeminist #Corruption #cdnpoli #manchild,,
CanadaYoung,,"Thank you so much to Connor Bays, associate and chief of staff at @CWretirement for a fantastic podcast interview! Connor talked to us about smart saving in this new economy, and how everyone deserves access to a comfortable retirement #economy #politics #news #democracy #cdnpoli",0,1,0,1133158217188544512,https://twitter.com/CanadaYoung/status/1133158217188544512,1119274337121574912,2019-05-27 23:49:06+00:00,Mon May 27 23:49:06 +0000 2019,@CWretirement,#economy #politics #news #democracy #cdnpoli,,
STAMPtogether,,. @MaximeBernier's new #PPC candidate in Durham @bavirtue spends her time sharing conspiracy theories and anti #lgbt content. Canadians will reject hate and #transphobia in October. #cdnpoli pic.twitter.com/dy6FPkZYkH,0,0,0,1133158190256984065,https://twitter.com/STAMPtogether/status/1133158190256984065,1121049375831019522,2019-05-27 23:49:00+00:00,Mon May 27 23:49:00 +0000 2019,@MaximeBernier @bavirtue,#PPC #lgbt #transphobia #cdnpoli,,
GordBolton,GordBolton,#uspoli #cdnpoli #pnpcbc #UKpolitics #auspol #polcan #eupol #nzpol @GovHowardDean probably doesn't know how to do research?pic.twitter.com/5DU9PoTuvQ,0,3,0,1133158147613499393,https://twitter.com/GordBolton/status/1133158147613499393,2265885618,2019-05-27 23:48:50+00:00,Mon May 27 23:48:50 +0000 2019,@GovHowardDean,#uspoli #cdnpoli #pnpcbc #UKpolitics #auspol #polcan #eupol #nzpol,,
womanatmile0,,Old dinosaurs finally starting to die off. Needs to happen fast to save planet! European Parliament elections: Greens surge as voters abandon old parties over climate - The Washington Post #cdnpoli #bdpoli #uspolihttps://www.washingtonpost.com/world/europe/european-greens-surge-as-voters-abandon-old-parties-over-climate/2019/05/27/185be506-8085-11e9-b585-e36b16a531aa_story.html …,0,0,0,1133158137274355713,https://twitter.com/womanatmile0/status/1133158137274355713,27068599,2019-05-27 23:48:47+00:00,Mon May 27 23:48:47 +0000 2019,,#cdnpoli #bdpoli #uspolihttps,,https://www.washingtonpost.com/world/europe/european-greens-surge-as-voters-abandon-old-parties-over-climate/2019/05/27/185be506-8085-11e9-b585-e36b16a531aa_story.html
JigglyPants44,RobynUrback,"Sure, Harper “read the room and declined” but he isn’t the social conservative like Scheer. Again, why are you coming to the aid of the party that wants to eliminate your job? Weird. #cdnpoli https://twitter.com/RobynUrback/status/1133020505915744256 …",1,0,0,1133158131389878273,https://twitter.com/JigglyPants44/status/1133158131389878273,2800843867,2019-05-27 23:48:46+00:00,Mon May 27 23:48:46 +0000 2019,,#cdnpoli,,https://twitter.com/RobynUrback/status/1133020505915744256
Sendinthewolf,,"Some personal thoughts here. The panelists are kind, but they are all essentially begging the legislators to stop dithering and do something. #ETHI #cdnpoli",0,1,1,1133158123500388353,https://twitter.com/Sendinthewolf/status/1133158123500388353,365473506,2019-05-27 23:48:44+00:00,Mon May 27 23:48:44 +0000 2019,,#ETHI #cdnpoli,,
gr8tlaker,,2/2 Scheer would crumble under the least criticism of his lies misinformation and fear mongering. #cdnpoli,3,3,0,1133158060426432517,https://twitter.com/gr8tlaker/status/1133158060426432517,245805420,2019-05-27 23:48:29+00:00,Mon May 27 23:48:29 +0000 2019,,#cdnpoli,,
RoseMLafreniere,kinsellawarren,#cdnpoli should be so lucky and to the #canmedia sycophants of the dark sidehttps://twitter.com/kinsellawarren/status/1133045007814922241 …,0,0,0,1133157949856276481,https://twitter.com/RoseMLafreniere/status/1133157949856276481,1430874582,2019-05-27 23:48:02+00:00,Mon May 27 23:48:02 +0000 2019,,#cdnpoli #canmedia,,https://twitter.com/kinsellawarren/status/1133045007814922241
vandongene,,"Thank you @Puglaas and @janephilpott for taking a principled stance today. Running as an independent is no small feat, but it’s exactly what this country needs. Partisanship has corrupted our politics. Power is too heavily concentrated and is far too often abused. #cdnpoli",0,8,0,1133157859716415488,https://twitter.com/vandongene/status/1133157859716415488,194641299,2019-05-27 23:47:41+00:00,Mon May 27 23:47:41 +0000 2019,@Puglaas @janephilpott,#cdnpoli,,
grandgagnon,ThDarkJedi_,"@cathdorion suite à la ""vue"" de cette photo qui ternie la politique au Québec, JE, Sébastien Gagnon payeur de taxes, DEMANDE VOTRE DÉMISSION. #polcan #assnat #QS #CAQ",0,1,0,1133157822663938048,https://twitter.com/grandgagnon/status/1133157822663938048,86728243,2019-05-27 23:47:32+00:00,Mon May 27 23:47:32 +0000 2019,@cathdorion,#polcan #assnat #QS #CAQ,,
Sendinthewolf,,". @shoshanazuboff says surveillance capitalism is the cause, privacy violations etc are simply symptoms. The issue is not technology, and the problem is bigger than Google and Facebook. ""It's a virus that has infected every economic sector"". Boom. #ETHI #cdnpoli",3,3,1,1133157659073482752,https://twitter.com/Sendinthewolf/status/1133157659073482752,365473506,2019-05-27 23:46:53+00:00,Mon May 27 23:46:53 +0000 2019,@shoshanazuboff,#ETHI #cdnpoli,,
OnlyinOntario,OnlyinOntario,Dear Unions Do you support the #GreenNewDeal in the USA or Canada? @AFLCIO @LIUNA #labour #cdnpoli,0,0,0,1133157478663905280,https://twitter.com/OnlyinOntario/status/1133157478663905280,2902528631,2019-05-27 23:46:10+00:00,Mon May 27 23:46:10 +0000 2019,@AFLCIO @LIUNA,#GreenNewDeal #labour #cdnpoli,,
upfitwriter,yvonne4tn,Breathtaking. Who’d put their confidence in the Greens now with E May not committed to leading. Fatal error. Smh #CDNpoli,4,6,0,1133157441145921537,https://twitter.com/upfitwriter/status/1133157441145921537,798578408489963524,2019-05-27 23:46:01+00:00,Mon May 27 23:46:01 +0000 2019,,#CDNpoli,,
LooniePolitics,,Facebook says it will blow whistle on attempts to interfere in election | CBC News https://www.cbc.ca/news/politics/facebook-election-interference-chan-1.5151623?__vfz=medium%3Dsharebar … #cdnpoli,1,1,0,1133157430408470529,https://twitter.com/LooniePolitics/status/1133157430408470529,1543786818,2019-05-27 23:45:59+00:00,Mon May 27 23:45:59 +0000 2019,,#cdnpoli,,https://www.cbc.ca/news/politics/facebook-election-interference-chan-1.5151623?__vfz=medium%3Dsharebar
gtlem,,Add John Nunziata to the list of Blue Liberals (like Warren Kinsella) who HATES Justin Trudeau who now support the Conservatives (well he did endorse Doug Ford for Mayor back in 2014) #cdnpoli #cdnmedia #elxn43,7,13,4,1133157403720126464,https://twitter.com/gtlem/status/1133157403720126464,760213207332052995,2019-05-27 23:45:52+00:00,Mon May 27 23:45:52 +0000 2019,,#cdnpoli #cdnmedia #elxn43,,
DCeridan,Robert_Deragon,"Dans quelques années, le Canada vont imposé la sharia parce que #multiculturalisme... #polqc #polcan https://twitter.com/Robert_Deragon/status/1133077007959506945 …",0,0,0,1133157372799717377,https://twitter.com/DCeridan/status/1133157372799717377,555939635,2019-05-27 23:45:45+00:00,Mon May 27 23:45:45 +0000 2019,,#multiculturalisme #polqc #polcan,,https://twitter.com/Robert_Deragon/status/1133077007959506945
cartogeek,SusanDelacourt,"this 'doing politics differently' business is wild, baby! #cdnpoli https://twitter.com/SusanDelacourt/status/1133120538694639617 …",0,1,0,1133157275215028225,https://twitter.com/cartogeek/status/1133157275215028225,23947533,2019-05-27 23:45:22+00:00,Mon May 27 23:45:22 +0000 2019,,#cdnpoli,,https://twitter.com/SusanDelacourt/status/1133120538694639617
Dave_S001,,"""Alberta and Saskatchewan's ever-rising share of Canada's climate pollution is a long-term trend that is making it increasingly impossible for Canada to meet its climate obligations."" Canada is saddled with 2 albatrosses hell-bent on destroying mankind. #cdnpoli #bcpolipic.twitter.com/7yKnHAS5hA",1,3,1,1133157263072305152,https://twitter.com/Dave_S001/status/1133157263072305152,922221639424544768,2019-05-27 23:45:19+00:00,Mon May 27 23:45:19 +0000 2019,,#cdnpoli #bcpolipic,,
SteveBrownBC,Reuters,"Hey @cathmckenna CHECK THIS OUT! In between those international, long haul flights to useless climate conferences a little tree howling for you. Awesome kids! #cdnpoli #climatechangehttps://twitter.com/Reuters/status/1132870293020561408 …",0,0,0,1133157262883676160,https://twitter.com/SteveBrownBC/status/1133157262883676160,572716982,2019-05-27 23:45:19+00:00,Mon May 27 23:45:19 +0000 2019,@cathmckenna,#cdnpoli #climatechangehttps,,https://twitter.com/Reuters/status/1132870293020561408
