username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,geo,urls
APTNNews,,FULL INTERVIEW: ‘We have to take chances’: Jody Wilson-Raybould talks about her efforts as Justice Minister and Attorney General to strengthen Indigenous rights https://aptnnews.ca/2019/04/26/we-have-to-take-chances-jody-wilson-raybould-talks-about-her-efforts-as-justice-minister-and-attorney-general-to-strengthen-indigenous-rights/ … #cdnpoli pic.twitter.com/x7zpMaChTO,47,64,1,1121926907719630848,https://twitter.com/APTNNews/status/1121926907719630848,69343363,2019-04-26 23:59:53+00:00,Fri Apr 26 23:59:53 +0000 2019,,#cdnpoli,,https://aptnnews.ca/2019/04/26/we-have-to-take-chances-jody-wilson-raybould-talks-about-her-efforts-as-justice-minister-and-attorney-general-to-strengthen-indigenous-rights/
SusanBlack,DianneWatts4BC,"""You know what?"" I hope the voters of Surrey aren't gullible enough to vote for you again ... after you quit on them last time to run for leader of @bcliberals. That is of course IF the conservatives are desperate enough to take you back. #cdnpoli",0,0,0,1121926665058209792,https://twitter.com/SusanBlack/status/1121926665058209792,18158328,2019-04-26 23:58:55+00:00,Fri Apr 26 23:58:55 +0000 2019,@bcliberals,#cdnpoli,,
DalydeGagne,,RT @CBCManitoba Metis Federation claims vendetta behind Pallister's decision to pull self-governance funding http://bit.ly/2J0mnUj #mbpoli #cdnpoli #Indigenous,0,0,0,1121926654723534849,https://twitter.com/DalydeGagne/status/1121926654723534849,16740019,2019-04-26 23:58:53+00:00,Fri Apr 26 23:58:53 +0000 2019,@CBCManitoba,#mbpoli #cdnpoli #Indigenous,,http://bit.ly/2J0mnUj
maej43,,"Anyway, I know how to survive a Con Government at Provincial and Federal level. It’s clear to me so do half these Socialist White Men on here, running at the mouths about the doom of PMJT. And make no mistake, the most noise is coming from White Men and Women of the NDP. #cdnpoli",1,11,0,1121926463589167105,https://twitter.com/maej43/status/1121926463589167105,339435210,2019-04-26 23:58:07+00:00,Fri Apr 26 23:58:07 +0000 2019,,#cdnpoli,,
warawa,,An update from @MPmarkwarawa: https://www.facebook.com/38043674864/posts/10156511852099865 …. Please keep him in your prayers. #cdnpoli pic.twitter.com/T9RLBvUzBE,0,7,1,1121926384031391744,https://twitter.com/warawa/status/1121926384031391744,16334145,2019-04-26 23:57:48+00:00,Fri Apr 26 23:57:48 +0000 2019,@MPmarkwarawa,#cdnpoli,,https://www.facebook.com/38043674864/posts/10156511852099865
Martycus,,#forthepeople Sound familiar Ontario? #cdnpoli https://www.facebook.com/martylevesque/posts/10161773861585445 …,0,0,0,1121926329916624904,https://twitter.com/Martycus/status/1121926329916624904,14324060,2019-04-26 23:57:36+00:00,Fri Apr 26 23:57:36 +0000 2019,,#forthepeople #cdnpoli,,https://www.facebook.com/martylevesque/posts/10161773861585445
happy_pipes,,Why would Trudeau do this? What benefit is it to Canada? Why is Trudeau putting Canadians at risk with this recklessness for nothing? #cdnpoli Trudeau Government Hid Warnings About Returning ISIS Fighters And Possible Chemical Weapons Threat https://dailycaller.com/2018/04/21/trudeau-government-hid-warnings-isis/ …,0,0,0,1121926190866948096,https://twitter.com/happy_pipes/status/1121926190866948096,4370012892,2019-04-26 23:57:02+00:00,Fri Apr 26 23:57:02 +0000 2019,,#cdnpoli,,https://dailycaller.com/2018/04/21/trudeau-government-hid-warnings-isis/
mustangmadd,,"Enhanced EI and fast tracked infrastructure funding ,including money designated by Harper in 2014 that wasn't spent .Does anyone recall @andrewscheer or Kenney demanding it's gov't release those monies ..no they were too busy taking an election surplus w unspent funds #cdnpoli",1,2,1,1121926088387510273,https://twitter.com/mustangmadd/status/1121926088387510273,3163148070,2019-04-26 23:56:38+00:00,Fri Apr 26 23:56:38 +0000 2019,@andrewscheer,#cdnpoli,,
Reid755,BlairKing_ca,You completely nailed it w/ these three tweets. If @JustinTrudeau was not so entitled and tone deaf he would be able to figure this out for himself. He has zero credibility counselling Canadians to modify their behaviour to address climate change. @cathmckenna #cdnpoli,0,1,0,1121926088328798209,https://twitter.com/Reid755/status/1121926088328798209,2165446496,2019-04-26 23:56:38+00:00,Fri Apr 26 23:56:38 +0000 2019,@JustinTrudeau @cathmckenna,#cdnpoli,,
mypoortiredsoul,beynate,"Safe injection sites operate to treat health issues. People are respected, offered safety, and connected with resources and supports. Proud that current MP has always recognized that drug use is a health issue. Ashamed that Doug Ford does not. His #CutsWillKill #cdnpoli #ONpolihttps://twitter.com/beynate/status/1121731122902249472 …",0,5,0,1121926060990443522,https://twitter.com/mypoortiredsoul/status/1121926060990443522,3051438288,2019-04-26 23:56:31+00:00,Fri Apr 26 23:56:31 +0000 2019,,#CutsWillKill #cdnpoli #ONpolihttps,,https://twitter.com/beynate/status/1121731122902249472
DeceitinDrugs,,"The Caisse is the most powerful collective lever of the Quebec government....it is also the largest shareholder in #SNCLavalin. It appears, it is also ' the most powerful collective lever' when it comes to SNC Lavalin. #cdnpoli https://www.journaldemontreal.com/2017/04/19/la-caisse-de-depossession …",1,1,0,1121926054686281728,https://twitter.com/DeceitinDrugs/status/1121926054686281728,55963652,2019-04-26 23:56:30+00:00,Fri Apr 26 23:56:30 +0000 2019,,#SNCLavalin #cdnpoli,,https://www.journaldemontreal.com/2017/04/19/la-caisse-de-depossession
VancouverBlues,TheOnion,#bcpoli #cdnpoli #ableghttps://twitter.com/TheOnion/status/1121749037177278464 …,2,1,1,1121925910360248320,https://twitter.com/VancouverBlues/status/1121925910360248320,287303720,2019-04-26 23:55:56+00:00,Fri Apr 26 23:55:56 +0000 2019,,#bcpoli #cdnpoli #ableghttps,,https://twitter.com/TheOnion/status/1121749037177278464
