username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,geo,urls
PaulStewartII,StephanieKusie,Your lying American politics is showing. You’re a Canadian. Act like one eh? Stop your #ScheerMadness it doesn’t work. #Cdnpoli https://twitter.com/StephanieKusie/status/1142792720936648704 …,0,0,0,1143307760014172160,https://twitter.com/PaulStewartII/status/1143307760014172160,291336460,2019-06-24 23:59:46+00:00,Mon Jun 24 23:59:46 +0000 2019,,#ScheerMadness #Cdnpoli,,https://twitter.com/StephanieKusie/status/1142792720936648704
deepgreendesign,NWAC_CA,"We are all the same family, genetically. Natures' complexity reveals many relations required for prosperous life, even our microbiome in our bodies thrives. #scicomm #science #cdnpoli #design #math",0,1,0,1143307628363177985,https://twitter.com/deepgreendesign/status/1143307628363177985,77254498,2019-06-24 23:59:14+00:00,Mon Jun 24 23:59:14 +0000 2019,,#scicomm #science #cdnpoli #design #math,,
RandyStewartWa1,,"Or the Opposition, perhaps. Sadly, we never see much in the way of constructive criticism anywhere these days. Too much partisanship in #CdnPoli and in our media.",0,1,0,1143307628032008197,https://twitter.com/RandyStewartWa1/status/1143307628032008197,1131726006035918849,2019-06-24 23:59:14+00:00,Mon Jun 24 23:59:14 +0000 2019,,#CdnPoli,,
ishat_reza,journo_dale,"CPC MP Cooper is in a litigious mood over statements that he admitted to making, except for one tiny unimportant nuance. He didn’t have a copy of the terrorist’s manifesto in his hand when he quoted the terrorist’s words. thread shows he is splitting hairs. #cdnpoli https://twitter.com/journo_dale/status/1143140964392996865 …",27,61,1,1143307578782507015,https://twitter.com/ishat_reza/status/1143307578782507015,756584190112591872,2019-06-24 23:59:03+00:00,Mon Jun 24 23:59:03 +0000 2019,,#cdnpoli,,https://twitter.com/journo_dale/status/1143140964392996865
Swift01_2000,globalnews,Really? It took you a week to make that correction... Do better! #CDNPoli #CDNMedia,1,3,0,1143307558020616192,https://twitter.com/Swift01_2000/status/1143307558020616192,42195974,2019-06-24 23:58:58+00:00,Mon Jun 24 23:58:58 +0000 2019,,#CDNPoli #CDNMedia,,
PaulBruce_Ouch,papillon4444,RT #cdnpoli #onpoli #abpoli If you are not the right colour you could have your head cut of on Parliament hill and Scheer would ask why you were bleeding on his shoes as he kicked your head down the hill and walked over your corpsehttps://twitter.com/papillon4444/status/1143280601707044864 …,2,6,0,1143307534284906496,https://twitter.com/PaulBruce_Ouch/status/1143307534284906496,993299770872606720,2019-06-24 23:58:52+00:00,Mon Jun 24 23:58:52 +0000 2019,,#cdnpoli #onpoli #abpoli,,https://twitter.com/papillon4444/status/1143280601707044864
NicESpurling,Bill_Morneau,An LNG project and a dilbit pipeline announcement immediately after declaring a climate emergency. This is the @liberal_party saying they care about the environment? No wonder Liberal volunteers were secretly grabbing @CanadianGreens pins at East Side Pride. #cdnpoli #canpolihttps://twitter.com/Bill_Morneau/status/1143298670823170048 …,6,11,0,1143307452588314624,https://twitter.com/NicESpurling/status/1143307452588314624,380182503,2019-06-24 23:58:32+00:00,Mon Jun 24 23:58:32 +0000 2019,@liberal_party @CanadianGreens,#cdnpoli #canpolihttps,,https://twitter.com/Bill_Morneau/status/1143298670823170048
DevaRamkelawan,,Bernie Scoffs At Reporter's Stupid Point https://youtu.be/VLezASFpIVg via @YouTube #uspoli #chicago #newyork #texas #miami #cdnpoli #halifax @TheView #quebec #toronto @realDonaldTrump #biden #kamala #warren,0,0,0,1143307404190330880,https://twitter.com/DevaRamkelawan/status/1143307404190330880,376020156,2019-06-24 23:58:21+00:00,Mon Jun 24 23:58:21 +0000 2019,@YouTube @TheView @realDonaldTrump,#uspoli #chicago #newyork #texas #miami #cdnpoli #halifax #quebec #toronto #biden #kamala #warren,,https://youtu.be/VLezASFpIVg
FriendsOScience,ctvqp,Here's what's ridiculous. Canada's #climate plan is Futile Folly. Why don't you journalists ever question Avi on his claims? https://blog.friendsofscience.org/2019/05/05/futile-folly-canadas-climate-policy-goals-in-the-global-context/ … Ask him how we are #climate leaders with no followers? https://youtu.be/x7LOYgq6xY4 #ctvqp #cdnpoli pic.twitter.com/W1HWW7Eply,1,2,0,1143307402885730304,https://twitter.com/FriendsOScience/status/1143307402885730304,1004694289,2019-06-24 23:58:21+00:00,Mon Jun 24 23:58:21 +0000 2019,,#climate #climate #ctvqp #cdnpoli,,"https://blog.friendsofscience.org/2019/05/05/futile-folly-canadas-climate-policy-goals-in-the-global-context/,https://youtu.be/x7LOYgq6xY4"
MartinPatriquin,,OPINION | Absurdity and cruelty come together in one new Quebec law: Opinion | CBC News https://www.cbc.ca/news/opinion/religious-symbols-1.5185934?__vfz=medium%3Dsharebar … #polqc #canpoli #cdnpoli,18,29,3,1143307186090778628,https://twitter.com/MartinPatriquin/status/1143307186090778628,563849409,2019-06-24 23:57:29+00:00,Mon Jun 24 23:57:29 +0000 2019,,#polqc #canpoli #cdnpoli,,https://www.cbc.ca/news/opinion/religious-symbols-1.5185934?__vfz=medium%3Dsharebar
