username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,mentions,hashtags,geo,urls
bcwestmind,brettdrc,These students are basically tourists and should provide documentation upon arrival to Canada showing they have comprehensive medical insurance. #cdnpoli #bcpoli #vanre,2,8,1,1157802448393687040,https://twitter.com/bcwestmind/status/1157802448393687040,27947724,2019-08-03 23:56:29+00:00,Sat Aug 03 23:56:29 +0000 2019,,#cdnpoli #bcpoli #vanre,,
samknowsnow,PremierScottMoe,What does the Prime Minister of #Canada have to say? #cdnpoli #CanadaVotes #TrudeaMustGopic.twitter.com/miawMoV0Bj,0,0,0,1157802129953873922,https://twitter.com/samknowsnow/status/1157802129953873922,911645287,2019-08-03 23:55:13+00:00,Sat Aug 03 23:55:13 +0000 2019,,#Canada #cdnpoli #CanadaVotes #TrudeaMustGopic,,
KevinDSamuel,LeonardRoxon,Because the Arctic is now a battlefield. #cdnpoli pic.twitter.com/XsGVQhXANY,0,2,1,1157802121380556802,https://twitter.com/KevinDSamuel/status/1157802121380556802,382223500,2019-08-03 23:55:11+00:00,Sat Aug 03 23:55:11 +0000 2019,,#cdnpoli,,
Dayton_2020,,Politically I'm for reasonable gun control. I don't believe anyone in Canada should ever be allowed to open carry. I don't believe that it will ever happen here either. #CDNPoli,0,0,0,1157802024328503296,https://twitter.com/Dayton_2020/status/1157802024328503296,1070401022726615041,2019-08-03 23:54:48+00:00,Sat Aug 03 23:54:48 +0000 2019,,#CDNPoli,,
R11RT,ginnyb3,"Primarily because they are ultra Christian and don't want their children corrupted by those heathen Muslims and atheists. Net result, you get a @andrewscheer or a @samoosterhoff who are socially stunted. #cdnpoli",0,0,1,1157801779423260672,https://twitter.com/R11RT/status/1157801779423260672,20332535,2019-08-03 23:53:49+00:00,Sat Aug 03 23:53:49 +0000 2019,@andrewscheer @samoosterhoff,#cdnpoli,,
CCDAF_Pontiac,gmbutts,Did you also learn how @HillaryClinton lost the election to @realDonaldTrump by endorsing gun control? #cdnpoli,0,2,0,1157801661437546496,https://twitter.com/CCDAF_Pontiac/status/1157801661437546496,823905691383590912,2019-08-03 23:53:21+00:00,Sat Aug 03 23:53:21 +0000 2019,@HillaryClinton @realDonaldTrump,#cdnpoli,,
fredjmal,,Election campaign stop in Brampton October 15 #cdnpoli https://www.youtube.com/watch?v=-1XbkWaY4IM&feature=share …,0,0,0,1157801600435408896,https://twitter.com/fredjmal/status/1157801600435408896,2586301754,2019-08-03 23:53:07+00:00,Sat Aug 03 23:53:07 +0000 2019,,#cdnpoli,,https://www.youtube.com/watch?v=-1XbkWaY4IM&feature=share
Frazzling,,Annual anti-tax report is still bogus after all these years: Editorial https://www.thestar.com/opinion/editorials/2017/08/28/annual-anti-tax-report-is-still-bogus-after-all-these-years-editor.html … via @torontostar #ableg #abpoli #cdnpoli,1,2,1,1157801482650976257,https://twitter.com/Frazzling/status/1157801482650976257,43998427,2019-08-03 23:52:39+00:00,Sat Aug 03 23:52:39 +0000 2019,@torontostar,#ableg #abpoli #cdnpoli,,https://www.thestar.com/opinion/editorials/2017/08/28/annual-anti-tax-report-is-still-bogus-after-all-these-years-editor.html
Sugar51976529,,#cdnpoli #CDNhealth #Elections2019 @liberal_party @CPC_HQ @NDP @CanadianGreens #elxn43 #ClimateCrisis How to pay for the transition from fossil fuels https://amp.theguardian.com/environment/2019/aug/01/fossil-fuel-subsidy-cash-pay-green-energy-transition?__twitter_impression=true …,0,0,0,1157801468377935872,https://twitter.com/Sugar51976529/status/1157801468377935872,1066861873386143745,2019-08-03 23:52:35+00:00,Sat Aug 03 23:52:35 +0000 2019,@liberal_party @CPC_HQ @NDP @CanadianGreens,#cdnpoli #CDNhealth #Elections2019 #elxn43 #ClimateCrisis,,https://amp.theguardian.com/environment/2019/aug/01/fossil-fuel-subsidy-cash-pay-green-energy-transition?__twitter_impression=true
TetreaultAJ,,"Bus stop canvassing, GT2019 Cricket, Community. A day with @HonAhmedHussen . 2019.07.25 #cdnpoli #toronto #canvass #cricket #gt2019pic.twitter.com/4wHRJ5jMY2",0,1,0,1157801261112135680,https://twitter.com/TetreaultAJ/status/1157801261112135680,33315567,2019-08-03 23:51:46+00:00,Sat Aug 03 23:51:46 +0000 2019,@HonAhmedHussen,#cdnpoli #toronto #canvass #cricket #gt2019pic,,
alexjkiczales,,#cdnpoli,0,0,0,1157801244444020738,https://twitter.com/alexjkiczales/status/1157801244444020738,851897258,2019-08-03 23:51:42+00:00,Sat Aug 03 23:51:42 +0000 2019,,#cdnpoli,,
defenderofINDIA,GurratanSingh,Khalistanis are funny #cdnpoli #askcanadiansikhs #jagmeetsinghpic.twitter.com/IZmfMFd1io,0,0,0,1157801211086692353,https://twitter.com/defenderofINDIA/status/1157801211086692353,3434720375,2019-08-03 23:51:34+00:00,Sat Aug 03 23:51:34 +0000 2019,,#cdnpoli #askcanadiansikhs #jagmeetsinghpic,,
AARock1,cathmckenna,"In 1908 A meteor slammed in 2 Siberia Russsia exploding called the Tunguska event, released NRG = to 185 Hiroshima bombs leveled 2,000 km (800 sq miles) 80 million trees & all wild life NASA est. a Tunguska sized asteroid will enter Earth's atmosphere once every 300 yrs #CDNpoli",0,0,0,1157801039963283457,https://twitter.com/AARock1/status/1157801039963283457,108154659,2019-08-03 23:50:53+00:00,Sat Aug 03 23:50:53 +0000 2019,,#CDNpoli,,
VancouverBlues,Gogohuffy,"They're RepubliCons. Fascists at heart. They collude with GOP, even sent CPC Senate to US Congress to ask them to screw us over. Never forget what Harper did to damage our country. #NeverScheer #cdnpoli",1,2,0,1157800626270683136,https://twitter.com/VancouverBlues/status/1157800626270683136,287303720,2019-08-03 23:49:14+00:00,Sat Aug 03 23:49:14 +0000 2019,,#NeverScheer #cdnpoli,,
ArpanKhanna,,Attended the Trinjhana Teej Mela this afternoon. Congrats to the organizers and sponsors for putting together this amazing event for all the ladies to enjoy! #cdnpoli pic.twitter.com/5Doaf023Qq,3,4,0,1157800581609791488,https://twitter.com/ArpanKhanna/status/1157800581609791488,45896095,2019-08-03 23:49:04+00:00,Sat Aug 03 23:49:04 +0000 2019,,#cdnpoli,,
Shelley10646639,Dew_Harley,"You don't have to, just listen 5o 5his guy. He breaks it all down for you and he nails it. @manny_ottawa @EasternOar @HarveyMyatt @WBrettWilson #notAbot #TrudeauMustGo #cdnpoli",1,1,0,1157800460830400512,https://twitter.com/Shelley10646639/status/1157800460830400512,1022940561903255552,2019-08-03 23:48:35+00:00,Sat Aug 03 23:48:35 +0000 2019,@manny_ottawa @EasternOar @HarveyMyatt @WBrettWilson,#notAbot #TrudeauMustGo #cdnpoli,,
daiicol,jkenney,"@jkenney raises the spectre of separation Then he plays on it to get elected Then when he realises he's screwed up, he blames others. UCP voters voted for an empty suit and an empty brain. Resign now Jason, you're out if your depth. #abpoli #cdnpoli https://twitter.com/jkenney/status/1157655214410702848 …",0,0,0,1157800452190175233,https://twitter.com/daiicol/status/1157800452190175233,1056072613389160448,2019-08-03 23:48:33+00:00,Sat Aug 03 23:48:33 +0000 2019,@jkenney,#abpoli #cdnpoli,,https://twitter.com/jkenney/status/1157655214410702848
AureliaCotta,Jonathan_Howe,"Every #cdnpoli Liberal Conservative NDP political event planner ever, watching in stunned silence.... https://twitter.com/Jonathan_Howe/status/1157332429516038145 …",1,0,0,1157800409576169472,https://twitter.com/AureliaCotta/status/1157800409576169472,19055125,2019-08-03 23:48:23+00:00,Sat Aug 03 23:48:23 +0000 2019,,#cdnpoli,,https://twitter.com/Jonathan_Howe/status/1157332429516038145
Ben_Summerheat,fedorax4,#WWG1WGA #Québec #polqc #polcan #cndpoli #Nouvelles #Politique #Canada #AssNat #Média #Montréal #actu #news #actualité #Patriotes #médias #France #GiletsJauneshttps://twitter.com/fedorax4/status/1157513381517168640 …,2,0,0,1157800256890920960,https://twitter.com/Ben_Summerheat/status/1157800256890920960,1139616936382406657,2019-08-03 23:47:46+00:00,Sat Aug 03 23:47:46 +0000 2019,,#WWG1WGA #Québec #polqc #polcan #cndpoli #Nouvelles #Politique #Canada #AssNat #Média #Montréal #actu #news #actualité #Patriotes #médias #France #GiletsJauneshttps,,https://twitter.com/fedorax4/status/1157513381517168640
fredjmal,captnsdragon,"Laureen Harper in ""costume"" dancing with Bollywood star who was granted Canadian citizenship by Harper https://youtu.be/oMO-n4GFLMg #cdnpoli",0,1,0,1157799841340112896,https://twitter.com/fredjmal/status/1157799841340112896,2586301754,2019-08-03 23:46:07+00:00,Sat Aug 03 23:46:07 +0000 2019,,#cdnpoli,,https://youtu.be/oMO-n4GFLMg
nelsonstreetlad,,The Conservatives want to kiss & make up with the Saudis. What will they do? Apologize for suspecting them of murdering Kashoggi? Sell them more arms? Deny entry to women runaway refugees? Send the ones we have back? Another sweet deal like CWB? #cdnpoli https://bit.ly/2M0x3nW,4,6,0,1157799809794879489,https://twitter.com/nelsonstreetlad/status/1157799809794879489,540312557,2019-08-03 23:46:00+00:00,Sat Aug 03 23:46:00 +0000 2019,,#cdnpoli,,https://bit.ly/2M0x3nW
thereds8,AndrewScheer,"Did you literally just leap all the way to the Green Party with this logo? Who’s running the Photoshop in @CPC_HQ? Your plan is horse manure. Tax complexity, commitment to Paris, CO2 is ending the world, forced green investment. #PPC2019 #cdnpoli https://twitter.com/AndrewScheer/status/1157788737348218880 …",31,35,7,1157799788420747264,https://twitter.com/thereds8/status/1157799788420747264,31960302,2019-08-03 23:45:55+00:00,Sat Aug 03 23:45:55 +0000 2019,@CPC_HQ,#PPC2019 #cdnpoli,,https://twitter.com/AndrewScheer/status/1157788737348218880
bcwestmind,MJvizuals,Fed govt is paying for #CCP influence in #Canada. #cdnpoli #bcpoli #China #TiananmenSquareMassacre #HongKongProtests #moneylaundering #housingcrisis,0,1,1,1157799714248507392,https://twitter.com/bcwestmind/status/1157799714248507392,27947724,2019-08-03 23:45:37+00:00,Sat Aug 03 23:45:37 +0000 2019,,#CCP #Canada #cdnpoli #bcpoli #China #TiananmenSquareMassacre #HongKongProtests #moneylaundering #housingcrisis,,
TodoxPeru,themadsloth,"#TrudeauMustGo #WorstPMever #CDNpoli #LiberalsMustGo keep offending Canadians “ deniers, nazis, white supremacists, now racists!!https://twitter.com/themadsloth/status/1157732873383944194 …",0,0,0,1157799573601042432,https://twitter.com/TodoxPeru/status/1157799573601042432,1395508140,2019-08-03 23:45:03+00:00,Sat Aug 03 23:45:03 +0000 2019,,#TrudeauMustGo #WorstPMever #CDNpoli #LiberalsMustGo,,https://twitter.com/themadsloth/status/1157732873383944194
mustangmadd,jdeq,#cdnpoli Guess who has a bunch of kids in private school and stands to gain a ton .. Yup none other than #CPC @AndrewScheer The idiotic proposal makes sense now doesn't it ? #elxn43 #NeverScheer #TeamTrudeauhttps://twitter.com/jdeq/status/1157588895590244352 …,34,64,3,1157799519431454720,https://twitter.com/mustangmadd/status/1157799519431454720,3163148070,2019-08-03 23:44:50+00:00,Sat Aug 03 23:44:50 +0000 2019,@AndrewScheer,#cdnpoli #CPC #elxn43 #NeverScheer #TeamTrudeauhttps,,https://twitter.com/jdeq/status/1157588895590244352
promich,omg_yay,Think harder. Climate Action ...and... Social Justice ...are... Inseparable. Think about it. It’s true. This makes the NDP the only real choice for leading Canada into the post-carbon economy. Libertarian neo-colonialist Greens are a recipe for disaster. #cdnpoli,0,4,0,1157799510074167296,https://twitter.com/promich/status/1157799510074167296,14762330,2019-08-03 23:44:48+00:00,Sat Aug 03 23:44:48 +0000 2019,,#cdnpoli,,
nspector4,gmbutts,Everyone knows that The Economist Party's expertise extends to #cdnpoli! https://twitter.com/gmbutts/status/1157798279842713601 …,0,3,0,1157799207832395776,https://twitter.com/nspector4/status/1157799207832395776,232519990,2019-08-03 23:43:36+00:00,Sat Aug 03 23:43:36 +0000 2019,,#cdnpoli,,https://twitter.com/gmbutts/status/1157798279842713601
Gogohuffy,,"Meanwhile Canada’s NRA, aka @CPC_HQ with their feckless gun nut MPs @AndrewScheer @LisaRaitt2011 @bobzimmermp Are petitioning to lift restrictions on assault weapons like the AR-15 used in these horrific slaughters #massshooting #elpaso #Cdnpoli https://www.huffingtonpost.ca/2016/06/13/bob-zimmer-ar-15-gun-restricted-orlando_n_10444276.html …",29,16,3,1157799190086520837,https://twitter.com/Gogohuffy/status/1157799190086520837,582329540,2019-08-03 23:43:32+00:00,Sat Aug 03 23:43:32 +0000 2019,@CPC_HQ @AndrewScheer @LisaRaitt2011 @bobzimmermp,#massshooting #elpaso #Cdnpoli,,https://www.huffingtonpost.ca/2016/06/13/bob-zimmer-ar-15-gun-restricted-orlando_n_10444276.html
judyrudin,,HOWARD LEVITT: Jessica Yaniv case shows that human rights tribunals can undermine those they should serve | The Guardian #cdnpoli @JustinTrudeau #sexbasedrights are #womensrightshttps://www.theguardian.pe.ca/business/perspectives-on-business/howard-levitt-jessica-yaniv-case-shows-that-human-rights-tribunals-can-undermine-those-they-should-serve-339073/#.XUYbnlW5roQ.twitter …,2,6,0,1157798936389623808,https://twitter.com/judyrudin/status/1157798936389623808,17246506,2019-08-03 23:42:31+00:00,Sat Aug 03 23:42:31 +0000 2019,@JustinTrudeau,#cdnpoli #sexbasedrights #womensrightshttps #,,https://www.theguardian.pe.ca/business/perspectives-on-business/howard-levitt-jessica-yaniv-case-shows-that-human-rights-tribunals-can-undermine-those-they-should-serve-339073/#.XUYbnlW5roQ.twitter
eco_emily,cathmckenna,Why did your government buy an oil pipeline? #ClimateEmergency #CdnPoli @JustinTrudeau,0,2,0,1157798662468251651,https://twitter.com/eco_emily/status/1157798662468251651,1633337833,2019-08-03 23:41:26+00:00,Sat Aug 03 23:41:26 +0000 2019,@JustinTrudeau,#ClimateEmergency #CdnPoli,,
univrsle,JohnOhearn,"As a Canadian, Omar Khadr had every expectation that his government would have his back, instead they violated his rights & he suffered for it. He is owed his court settlement & it's a lesson to us all not to vote for people who would throw human rights away that easily #cdnpoli https://twitter.com/JohnOhearn/status/1157694362903621637 …",8,14,1,1157798653291089921,https://twitter.com/univrsle/status/1157798653291089921,18191382,2019-08-03 23:41:24+00:00,Sat Aug 03 23:41:24 +0000 2019,,#cdnpoli,,https://twitter.com/JohnOhearn/status/1157694362903621637
bcwestmind,MJvizuals,Totally agree. And all paid for by Canadians. We'll be hearing many more stories like this I'm sure. #cdnpoli #bcpoli #China #CCP #vanre #HongKongProtests #moneylaundering #housingcrisis #TiananmenSquareMassacre,2,3,0,1157798395496607744,https://twitter.com/bcwestmind/status/1157798395496607744,27947724,2019-08-03 23:40:22+00:00,Sat Aug 03 23:40:22 +0000 2019,,#cdnpoli #bcpoli #China #CCP #vanre #HongKongProtests #moneylaundering #housingcrisis #TiananmenSquareMassacre,,
daiicol,McKayMSmith,Today @AndrewScheer @clairlemon @Alberta_UCP @CPC_HQ @peoplespca @realDonaldTrump would all say that these brave folk are as bad as the nazis they opposed. These anti-fascists would be called violent rabble rousers by today's right in the West. #cdnpoli #abpolihttps://twitter.com/McKayMSmith/status/1157666333846376449 …,2,3,0,1157798382074601472,https://twitter.com/daiicol/status/1157798382074601472,1056072613389160448,2019-08-03 23:40:19+00:00,Sat Aug 03 23:40:19 +0000 2019,@AndrewScheer @clairlemon @Alberta_UCP @CPC_HQ @peoplespca @realDonaldTrump,#cdnpoli #abpolihttps,,https://twitter.com/McKayMSmith/status/1157666333846376449
DonnaGillis,Norlaine,#cdnpoli https://twitter.com/Norlaine/status/1157693566283419648 …,0,0,0,1157798341633302528,https://twitter.com/DonnaGillis/status/1157798341633302528,20917723,2019-08-03 23:40:10+00:00,Sat Aug 03 23:40:10 +0000 2019,,#cdnpoli,,https://twitter.com/Norlaine/status/1157693566283419648
TarekFatah,,The latest What the Fatah!! https://paper.li/TarekFatah?edition_id=fad38450-b647-11e9-a176-0cc47a0d15fd … Thanks to @canadiangirl49 @cravecreative @atirathaich #nigeriantribuneat70 #cdnpoli,6,49,2,1157798263732473856,https://twitter.com/TarekFatah/status/1157798263732473856,17537467,2019-08-03 23:39:51+00:00,Sat Aug 03 23:39:51 +0000 2019,@canadiangirl49 @cravecreative @atirathaich,#nigeriantribuneat70 #cdnpoli,,https://paper.li/TarekFatah?edition_id=fad38450-b647-11e9-a176-0cc47a0d15fd
larrywasslen,,#cdnpoli @theJagmeetSingh says “we need 2stop catering 2the ultra-rich” then reassures very same filthy rich that he will ASK “multi-millionaires 2pay JUST A LITTLE BIT more”. Only Canada’s Party of Socialism will put interests of #WorkingClass above all others @compartycanada,0,0,0,1157798149009920001,https://twitter.com/larrywasslen/status/1157798149009920001,1937362208,2019-08-03 23:39:24+00:00,Sat Aug 03 23:39:24 +0000 2019,@theJagmeetSingh @compartycanada,#cdnpoli #WorkingClass,,
sqirlgirly,MaximeBernier,"Finally, you acknowledge that the UN is following Canada's lead. Canada co-wrote the Migrant Compact espousing our laws and values. Our govt is not controlled by the UN and their globalist agenda. Those UN policies you rile against come from Canadian laws and values #ppc #cdnpoli",1,3,1,1157798112766959616,https://twitter.com/sqirlgirly/status/1157798112766959616,988601164785635330,2019-08-03 23:39:15+00:00,Sat Aug 03 23:39:15 +0000 2019,,#ppc #cdnpoli,,
Graham_CGY,politicalham,I think this may be the dumbest tweet I've ever seen. oh man... so much... ignorance here. #cdnpoli,0,0,0,1157797844041916416,https://twitter.com/Graham_CGY/status/1157797844041916416,143927341,2019-08-03 23:38:11+00:00,Sat Aug 03 23:38:11 +0000 2019,,#cdnpoli,,
33JamesT,iamdavidmiller,#cdnmedia #cdnpoli https://twitter.com/iamdavidmiller/status/1157702523223969793 …,0,0,0,1157797799175622656,https://twitter.com/33JamesT/status/1157797799175622656,419007328,2019-08-03 23:38:00+00:00,Sat Aug 03 23:38:00 +0000 2019,,#cdnmedia #cdnpoli,,https://twitter.com/iamdavidmiller/status/1157702523223969793
JoshuaMTerry,TorontoStar,"Plenty of other reasons to dislike the Liberals - the deficit, crowing about the environment but buying a pipeline, broke electoral reform promise... #CdnPoli https://twitter.com/TorontoStar/status/1157789502594781185 …",0,0,0,1157797785074327553,https://twitter.com/JoshuaMTerry/status/1157797785074327553,84702727,2019-08-03 23:37:57+00:00,Sat Aug 03 23:37:57 +0000 2019,,#CdnPoli,,https://twitter.com/TorontoStar/status/1157789502594781185
R11RT,,Conservatives want two tier healthcare and two tier education. Even with $4000 what average family can afford to send their children to private school? This is a way for @andrewscheer to provide private Christian education to his rich buddies at taxpayer expense. #cdnpoli,1,4,0,1157797692392845313,https://twitter.com/R11RT/status/1157797692392845313,20332535,2019-08-03 23:37:35+00:00,Sat Aug 03 23:37:35 +0000 2019,@andrewscheer,#cdnpoli,,
JohnBrassardCPC,lraitt,"Ha Ha love it! Just like the street sign, paint that street BLUE with your @CPC_HQ lawn signs @lraitt.....much respect! #Barrie #Innisfil #cdnpoli #onpolihttps://twitter.com/lraitt/status/1157767556524138497 …",5,40,0,1157797563669655552,https://twitter.com/JohnBrassardCPC/status/1157797563669655552,38100599,2019-08-03 23:37:04+00:00,Sat Aug 03 23:37:04 +0000 2019,@CPC_HQ @lraitt,#Barrie #Innisfil #cdnpoli #onpolihttps,,https://twitter.com/lraitt/status/1157767556524138497
dale_oldman,m_ardyche,"The ""most ethical"" was pretty much thrown out the door when she hired @kinsellawarren and his team. She pretty much had to aboandon ethics to justify this move #cdnpoli",0,1,0,1157797530236645377,https://twitter.com/dale_oldman/status/1157797530236645377,1110937269941075968,2019-08-03 23:36:56+00:00,Sat Aug 03 23:36:56 +0000 2019,@kinsellawarren,#cdnpoli,,
daiicol,NickMercer2,@FriendsOScience @CPC_HQ @Alberta_UCP No excuses from here on in. You're either helping solve this or you're actively working for our demise. You don't get to say you didn't know anymore. #classaction #abpoli #cdnpoli https://twitter.com/NickMercer2/status/1157644072502403072 …,0,0,0,1157797282567245824,https://twitter.com/daiicol/status/1157797282567245824,1056072613389160448,2019-08-03 23:35:57+00:00,Sat Aug 03 23:35:57 +0000 2019,@FriendsOScience @CPC_HQ @Alberta_UCP,#classaction #abpoli #cdnpoli,,https://twitter.com/NickMercer2/status/1157644072502403072
KristinRaworth,,I remember meeting #DeepakObhrai soon after Manmeet died. He said to me that he left the world better than he found it and that is what all of us want to be remembered by. Deepak you left this world so much better than before #cdnpoli #AbLeg,1,12,0,1157797233556742145,https://twitter.com/KristinRaworth/status/1157797233556742145,18774566,2019-08-03 23:35:45+00:00,Sat Aug 03 23:35:45 +0000 2019,,#DeepakObhrai #cdnpoli #AbLeg,,
fredjmal,fredjmal,Alternatively foreign interference in Canadian elections. #cdnpoli,0,0,0,1157797182080053249,https://twitter.com/fredjmal/status/1157797182080053249,2586301754,2019-08-03 23:35:33+00:00,Sat Aug 03 23:35:33 +0000 2019,,#cdnpoli,,
JonnKmech,CBCAlerts,More details coming out about Saeed Malekpour’s release; seems he actually escaped while on furlough to a third country and made it to Canada. No doubt quite an amazing story. #WelcomeHomeSaeed #cdnpoli @AmnestyNowhttps://twitter.com/CBCAlerts/status/1157728733010288645 …,0,0,0,1157797133312856064,https://twitter.com/JonnKmech/status/1157797133312856064,18881147,2019-08-03 23:35:22+00:00,Sat Aug 03 23:35:22 +0000 2019,@AmnestyNowhttps,#WelcomeHomeSaeed #cdnpoli,,https://twitter.com/CBCAlerts/status/1157728733010288645
AlbertaCanadien,zjlaing,Maybe consider it’s not @jkenney. Maybe its the citizens of Alberta. Getting tired of hearing peoplekind blame our Government for what “We the Peoplekind” are saying! #TrudeauMustGo #abpoli #ab #cdnpoli,1,1,0,1157796918220619776,https://twitter.com/AlbertaCanadien/status/1157796918220619776,1154579907730477056,2019-08-03 23:34:30+00:00,Sat Aug 03 23:34:30 +0000 2019,@jkenney,#TrudeauMustGo #abpoli #ab #cdnpoli,,
BornThisWay1966,BobRae48,He’s may be a ............... @AndrewScheer #cdnpoli pic.twitter.com/rgTP43Io5m,0,0,0,1157796794312601600,https://twitter.com/BornThisWay1966/status/1157796794312601600,1344052376,2019-08-03 23:34:01+00:00,Sat Aug 03 23:34:01 +0000 2019,@AndrewScheer,#cdnpoli,,
UnfilteredSage,,This is how rich elitists shake hands with Canadians. #cdnpoli #canpoli @AndrewScheer @CPC_HQpic.twitter.com/q0khyBYepP,4,13,1,1157796629610684416,https://twitter.com/UnfilteredSage/status/1157796629610684416,928629861056434176,2019-08-03 23:33:21+00:00,Sat Aug 03 23:33:21 +0000 2019,@AndrewScheer @CPC_HQpic,#cdnpoli #canpoli,,
chrisoldcorn,,Understanding Your #Conservative #SNOWFLAKE #Family – Christopher Oldcorn #Politics #government #religion #socialism #capitalism #tax #economy #business #Conservatives #FarRight #canada #uk #europe #usa #cdnpoli #polcan #onpoli #uspolitics #ukpoliticshttps://chrisoldcorn.com/2018/12/23/understanding-your-conservative-snowflake-family/?aduc=Ki5uSGC1564875183178 …,0,0,0,1157796551303094272,https://twitter.com/chrisoldcorn/status/1157796551303094272,9019142,2019-08-03 23:33:03+00:00,Sat Aug 03 23:33:03 +0000 2019,,#Conservative #SNOWFLAKE #Family #Politics #government #religion #socialism #capitalism #tax #economy #business #Conservatives #FarRight #canada #uk #europe #usa #cdnpoli #polcan #onpoli #uspolitics #ukpoliticshttps,,https://chrisoldcorn.com/2018/12/23/understanding-your-conservative-snowflake-family/?aduc=Ki5uSGC1564875183178
Michael_Murphy,,"GOLDSTEIN: It’s 2019, where’s Trudeau’s balanced budget? #cdnpoli https://torontosun.com/opinion/columnists/goldstein-its-2019-wheres-trudeaus-balanced-budget/ …",0,0,1,1157796534483898368,https://twitter.com/Michael_Murphy/status/1157796534483898368,16753594,2019-08-03 23:32:59+00:00,Sat Aug 03 23:32:59 +0000 2019,,#cdnpoli,,https://torontosun.com/opinion/columnists/goldstein-its-2019-wheres-trudeaus-balanced-budget/
